,b,delta,H,MAPE
16232,1.4999999999999591,1232,"[112395.9999999984, 235398.99999999697, 321561.4999999963, 402286.4999999955, 620698.9999999942]",0.40895835475335474
16233,1.4999999999999591,1233,"[114556.9999999984, 240583.99999999697, 328831.4999999963, 411431.4999999955, 634703.9999999943]",0.4093297065847924
16234,1.4999999999999591,1234,"[116783.9999999984, 245890.99999999697, 336253.4999999963, 420758.4999999955, 648950.9999999943]",0.4096421087865364
16235,1.4999999999999591,1235,"[119076.99999999838, 251319.99999999697, 343827.4999999963, 430267.4999999955, 663439.9999999944]",0.4098989342519531
16236,1.4999999999999591,1236,"[121435.99999999838, 256870.99999999697, 351553.4999999963, 439958.4999999955, 678170.9999999944]",0.4101034096504863
16237,1.4999999999999591,1237,"[123860.99999999838, 262543.99999999703, 359431.4999999963, 449831.4999999955, 693143.9999999944]",0.41025861758608173
16238,1.4999999999999591,1238,"[126351.99999999838, 268338.99999999703, 367461.4999999963, 459886.4999999955, 708358.9999999944]",0.41036749934469585
16239,1.4999999999999591,1239,"[128908.99999999838, 274255.99999999703, 375643.4999999963, 470123.4999999955, 723815.9999999944]",0.41043285812480973
16240,1.5999999999999588,1100,"[410451.1999999984, 629153.999999997, 705180.9999999963, 803500.9999999956, 910527.9999999942]",0.19886629386848945
16241,1.5999999999999588,1101,"[403900.1999999984, 618234.9999999971, 692386.9999999963, 788621.9999999956, 892588.9999999942]",0.19798851099373707
16242,1.5999999999999588,1102,"[397415.1999999984, 607437.999999997, 679744.9999999963, 773924.9999999956, 874891.9999999942]",0.19710288715309093
16243,1.5999999999999588,1103,"[390996.1999999984, 596762.999999997, 667254.9999999963, 759409.9999999956, 857436.9999999942]",0.19620959471019067
16244,1.5999999999999588,1104,"[384643.1999999984, 586209.999999997, 654916.9999999963, 745076.9999999956, 840223.9999999942]",0.19530883027445736
16245,1.5999999999999588,1105,"[378356.1999999984, 575778.999999997, 642730.9999999963, 730925.9999999956, 823252.9999999942]",0.19440081659253824
16246,1.5999999999999588,1106,"[372135.1999999984, 565469.9999999971, 630696.9999999963, 716956.9999999956, 806523.9999999942]",0.19348580456740883
16247,1.5999999999999588,1107,"[365980.1999999984, 555282.9999999971, 618814.9999999963, 703169.9999999956, 790036.9999999942]",0.19256407541236076
16248,1.5999999999999588,1108,"[359891.1999999984, 545217.9999999971, 607084.9999999963, 689564.9999999956, 773791.9999999942]",0.19163594294730937
16249,1.5999999999999588,1109,"[353868.1999999984, 535274.9999999971, 595506.9999999963, 676141.9999999956, 757788.9999999942]",0.19070175604502554
16250,1.5999999999999588,1110,"[347911.1999999984, 525453.9999999971, 584080.9999999963, 662900.9999999956, 742027.9999999942]",0.18976190123502948
16251,1.5999999999999588,1111,"[342020.1999999984, 515754.99999999703, 572806.9999999963, 649841.9999999956, 726508.9999999942]",0.18881680547296167
16252,1.5999999999999588,1112,"[336195.1999999984, 506177.99999999703, 561684.9999999963, 636964.9999999956, 711231.9999999942]",0.18786693908326443
16253,1.5999999999999588,1113,"[330436.1999999984, 496722.99999999703, 550714.9999999963, 624269.9999999956, 696196.9999999942]",0.18691281888294847
16254,1.5999999999999588,1114,"[324743.1999999984, 487389.99999999703, 539896.9999999963, 611756.9999999956, 681403.9999999942]",0.18595501149406432
16255,1.5999999999999588,1115,"[319116.1999999984, 478178.99999999703, 529230.9999999963, 599425.9999999956, 666852.9999999942]",0.1849941368522393
16256,1.5999999999999588,1116,"[313555.1999999984, 469089.99999999703, 518716.9999999963, 587276.9999999956, 652543.9999999942]",0.1840308719182457
16257,1.5999999999999588,1117,"[308060.1999999984, 460122.99999999703, 508354.9999999963, 575309.9999999956, 638476.9999999942]",0.18306595459902092
16258,1.5999999999999588,1118,"[302631.1999999984, 451277.99999999703, 498144.9999999963, 563524.9999999956, 624651.9999999942]",0.1821001878838356
16259,1.5999999999999588,1119,"[297268.1999999984, 442554.99999999703, 488086.9999999963, 551921.9999999956, 611068.9999999942]",0.18113444420037
16260,1.5999999999999588,1120,"[291971.1999999984, 433953.99999999703, 478180.9999999963, 540500.9999999957, 597727.9999999942]",0.18016966999428508
16261,1.5999999999999588,1121,"[286740.1999999984, 425474.99999999703, 468426.9999999963, 529261.9999999957, 584628.9999999942]",0.17920689053442235
16262,1.5999999999999588,1122,"[281575.1999999984, 417117.99999999703, 458824.9999999963, 518204.99999999563, 571771.9999999942]",0.17824721494399526
16263,1.5999999999999588,1123,"[276476.1999999984, 408882.99999999703, 449374.9999999963, 507329.99999999563, 559156.9999999942]",0.17729184145600527
16264,1.5999999999999588,1124,"[271443.1999999984, 400769.99999999703, 440076.9999999963, 496636.99999999563, 546783.9999999942]",0.17634206288857132
16265,1.5999999999999588,1125,"[266476.1999999984, 392778.99999999703, 430930.9999999963, 486125.99999999563, 534652.9999999942]",0.17539927233286348
16266,1.5999999999999588,1126,"[261575.19999999835, 384909.99999999703, 421936.9999999963, 475796.99999999563, 522763.9999999941]",0.17446496904280479
16267,1.5999999999999588,1127,"[256740.19999999838, 377162.99999999703, 413094.9999999963, 465649.99999999563, 511116.9999999941]",0.17354076451161307
16268,1.5999999999999588,1128,"[251971.19999999838, 369537.99999999703, 404404.9999999963, 455684.99999999563, 499711.9999999941]",0.17262838871551195
16269,1.5999999999999588,1129,"[247268.19999999838, 362034.99999999703, 395866.9999999963, 445901.99999999563, 488548.9999999941]",0.17172969649950076
16270,1.5999999999999588,1130,"[242631.19999999838, 354653.99999999703, 387480.9999999963, 436300.99999999563, 477627.9999999941]",0.1708466740738574
16271,1.5999999999999588,1131,"[238060.19999999835, 347394.99999999703, 379246.9999999963, 426881.99999999563, 466948.9999999941]",0.16998144558299927
16272,1.5999999999999588,1132,"[233555.19999999838, 340257.99999999703, 371164.9999999963, 417644.99999999563, 456511.9999999941]",0.1691362797003749
16273,1.5999999999999588,1133,"[229116.19999999838, 333242.99999999703, 363234.9999999963, 408589.99999999563, 446316.9999999941]",0.16831359619414882
16274,1.5999999999999588,1134,"[224743.19999999838, 326349.99999999703, 355456.9999999963, 399716.99999999563, 436363.9999999941]",0.16751597239851862
16275,1.5999999999999588,1135,"[220436.19999999838, 319578.99999999703, 347830.9999999963, 391025.99999999563, 426652.9999999941]",0.1667461495145292
16276,1.5999999999999588,1136,"[216195.19999999838, 312929.99999999703, 340356.9999999963, 382516.99999999563, 417183.9999999941]",0.1660070386521967
16277,1.5999999999999588,1137,"[212020.19999999838, 306402.99999999703, 333034.9999999963, 374189.99999999563, 407956.9999999941]",0.1653017265126221
16278,1.5999999999999588,1138,"[207911.19999999838, 299997.99999999703, 325864.9999999963, 366044.99999999563, 398971.9999999941]",0.16463348059458754
16279,1.5999999999999588,1139,"[203868.19999999838, 293714.999999997, 318846.9999999962, 358081.99999999563, 390228.9999999941]",0.164005753794939
16280,1.5999999999999588,1140,"[199891.19999999838, 287553.999999997, 311980.9999999963, 350300.99999999563, 381727.9999999941]",0.16342218825597868
16281,1.5999999999999588,1141,"[195980.19999999838, 281514.99999999703, 305266.9999999963, 342701.99999999563, 373468.9999999941]",0.16288661829626389
16282,1.5999999999999588,1142,"[192135.19999999838, 275597.99999999703, 298704.9999999963, 335284.99999999563, 365451.9999999941]",0.16240307224385833
16283,1.5999999999999588,1143,"[188356.19999999838, 269802.99999999703, 292294.9999999963, 328049.99999999563, 357676.9999999941]",0.16197577297349197
16284,1.5999999999999588,1144,"[184643.19999999838, 264129.99999999703, 286036.9999999963, 320996.9999999956, 350143.9999999942]",0.1616091369316356
16285,1.5999999999999588,1145,"[180996.19999999838, 258578.999999997, 279930.9999999963, 314125.9999999956, 342852.9999999942]",0.16130777141664676
16286,1.5999999999999588,1146,"[177415.19999999838, 253149.999999997, 273976.9999999963, 307436.9999999956, 335803.9999999942]",0.16107646986547788
16287,1.5999999999999588,1147,"[173900.19999999838, 247842.999999997, 268174.9999999963, 300929.9999999956, 328996.9999999942]",0.16092020488463138
16288,1.5999999999999588,1148,"[170451.19999999838, 242657.999999997, 262524.9999999963, 294604.9999999956, 322431.9999999942]",0.160844118751928
16289,1.5999999999999588,1149,"[167068.19999999838, 237594.999999997, 257026.99999999627, 288461.9999999956, 316108.9999999942]",0.16085351110813256
16290,1.5999999999999588,1150,"[163751.19999999838, 232653.999999997, 251680.99999999627, 282500.9999999956, 310027.9999999942]",0.16095382355463425
16291,1.5999999999999588,1151,"[160500.19999999838, 227834.999999997, 246486.99999999627, 276721.9999999956, 304188.9999999942]",0.16115062087635454
16292,1.5999999999999588,1152,"[157315.19999999838, 223137.999999997, 241444.99999999633, 271124.9999999956, 298591.9999999942]",0.1614495686191292
16293,1.5999999999999588,1153,"[154196.19999999838, 218562.999999997, 236554.99999999633, 265709.9999999956, 293236.9999999942]",0.16185640676930585
16294,1.5999999999999588,1154,"[151143.19999999838, 214109.999999997, 231816.99999999633, 260476.99999999558, 288123.9999999941]",0.16237691931157677
16295,1.5999999999999588,1155,"[148156.19999999838, 209778.999999997, 227230.99999999633, 255425.99999999558, 283252.9999999941]",0.1630168994804599
16296,1.5999999999999588,1156,"[145235.19999999838, 205569.999999997, 222796.99999999633, 250556.99999999558, 278623.9999999941]",0.16378211057259245
16297,1.5999999999999588,1157,"[142380.19999999838, 201482.999999997, 218514.99999999633, 245869.99999999558, 274236.9999999941]",0.16467824225217803
16298,1.5999999999999588,1158,"[139591.19999999838, 197517.999999997, 214384.99999999633, 241364.99999999558, 270091.9999999941]",0.1657108623613176
16299,1.5999999999999588,1159,"[136868.19999999838, 193674.999999997, 210406.99999999633, 237041.99999999558, 266188.9999999942]",0.16688536434097592
16300,1.5999999999999588,1160,"[134211.19999999838, 189953.999999997, 206580.99999999633, 232900.99999999558, 262527.9999999942]",0.168206910476883
16301,1.5999999999999588,1161,"[131620.19999999838, 186354.999999997, 202906.99999999633, 228941.99999999558, 259108.99999999415]",0.16968037130703745
16302,1.5999999999999588,1162,"[129095.19999999838, 182877.999999997, 199384.99999999633, 225164.99999999558, 255931.99999999415]",0.17131026166218638
16303,1.5999999999999588,1163,"[126636.19999999835, 179522.999999997, 196014.9999999963, 221569.99999999558, 252996.99999999412]",0.17310067395539125
16304,1.5999999999999588,1164,"[124243.19999999838, 176289.999999997, 192796.9999999963, 218156.99999999558, 250303.99999999412]",0.17505520948829392
16305,1.5999999999999588,1165,"[121916.19999999835, 173178.999999997, 189730.9999999963, 214925.99999999558, 247852.99999999412]",0.17717690869572866
16306,1.5999999999999588,1166,"[119655.19999999835, 170189.999999997, 186816.9999999963, 211876.99999999558, 245643.99999999412]",0.1795102288287754
16307,1.5999999999999588,1167,"[117460.19999999835, 167322.999999997, 184054.9999999963, 209009.99999999558, 243676.99999999412]",0.18247340387435712
16308,1.5999999999999588,1168,"[115331.19999999835, 164577.999999997, 181444.9999999963, 206324.99999999558, 241951.99999999412]",0.18562362416768222
16309,1.5999999999999588,1169,"[113268.19999999835, 161954.999999997, 178986.9999999963, 203821.99999999558, 240468.99999999412]",0.18896028185604852
16310,1.5999999999999588,1170,"[111271.19999999835, 159453.999999997, 176680.9999999963, 201500.99999999558, 239227.99999999412]",0.1924817752972722
16311,1.5999999999999588,1171,"[109340.19999999835, 157074.999999997, 174526.9999999963, 199361.99999999558, 238228.99999999412]",0.1961854600372507
16312,1.5999999999999588,1172,"[107475.19999999835, 154817.999999997, 172524.9999999963, 197404.99999999558, 237471.99999999412]",0.20006760989367084
16313,1.5999999999999588,1173,"[105676.19999999835, 152682.999999997, 170674.9999999963, 195629.99999999558, 236956.99999999412]",0.20412338972160632
16314,1.5999999999999588,1174,"[103943.19999999835, 150669.999999997, 168976.9999999963, 194036.99999999558, 236683.99999999412]",0.2083468412915553
16315,1.5999999999999588,1175,"[102276.19999999835, 148778.999999997, 167430.9999999963, 192625.99999999558, 236652.99999999412]",0.21273088350406252
16316,1.5999999999999588,1176,"[100675.19999999835, 147009.999999997, 166036.9999999963, 191396.99999999558, 236863.99999999412]",0.21726732789917708
16317,1.5999999999999588,1177,"[99140.19999999835, 145362.999999997, 164794.99999999627, 190349.99999999558, 237316.99999999412]",0.22194691009853038
16318,1.5999999999999588,1178,"[97671.19999999835, 143837.999999997, 163704.99999999627, 189484.99999999558, 238011.99999999412]",0.2267593374509657
16319,1.5999999999999588,1179,"[96268.19999999835, 142434.999999997, 162766.99999999627, 188801.99999999558, 238948.99999999412]",0.2316933527507481
16320,1.5999999999999588,1180,"[94931.19999999835, 141153.999999997, 161980.99999999627, 188300.99999999558, 240127.99999999412]",0.2367368134745353
16321,1.5999999999999588,1181,"[93660.19999999835, 139994.999999997, 161346.99999999627, 187981.99999999558, 241548.99999999412]",0.24187678555575304
16322,1.5999999999999588,1182,"[92455.19999999835, 138957.999999997, 160864.99999999627, 187844.99999999558, 243211.99999999412]",0.2470996503003867
16323,1.5999999999999588,1183,"[91316.19999999835, 138042.999999997, 160534.99999999627, 187889.99999999558, 245116.99999999412]",0.25239122266439645
16324,1.5999999999999588,1184,"[90243.19999999835, 137249.999999997, 160356.99999999627, 188116.99999999558, 247263.99999999412]",0.25773687877718815
16325,1.5999999999999588,1185,"[89236.19999999835, 136578.999999997, 160330.99999999627, 188525.99999999558, 249652.99999999412]",0.2631216903231871
16326,1.5999999999999588,1186,"[88295.19999999835, 136029.999999997, 160456.99999999627, 189116.99999999558, 252283.99999999412]",0.26853056319712065
16327,1.5999999999999588,1187,"[87420.19999999835, 135602.999999997, 160734.99999999627, 189889.99999999558, 255156.99999999412]",0.2739483777370116
16328,1.5999999999999588,1188,"[86611.19999999835, 135297.999999997, 161164.99999999627, 190844.99999999558, 258271.99999999412]",0.27936012781678
16329,1.5999999999999588,1189,"[85868.19999999835, 135114.999999997, 161746.99999999627, 191981.99999999558, 261628.99999999412]",0.28475105614789714
16330,1.5999999999999588,1190,"[85191.19999999835, 135053.999999997, 162480.99999999627, 193300.99999999558, 265227.9999999941]",0.29010678329239425
16331,1.5999999999999588,1191,"[84580.19999999835, 135114.999999997, 163366.99999999627, 194801.99999999558, 269068.9999999941]",0.2954134281192423
16332,1.5999999999999588,1192,"[84035.19999999835, 135297.999999997, 164404.99999999627, 196484.99999999558, 273151.9999999941]",0.3006577177307238
16333,1.5999999999999588,1193,"[83556.19999999835, 135602.999999997, 165594.99999999627, 198349.99999999552, 277476.9999999941]",0.3058270852303071
16334,1.5999999999999588,1194,"[83143.19999999835, 136029.999999997, 166936.99999999627, 200396.99999999552, 282043.9999999941]",0.3109097540824307
16335,1.5999999999999588,1195,"[82796.19999999835, 136578.999999997, 168430.99999999627, 202625.99999999552, 286852.9999999941]",0.3158948082106026
16336,1.5999999999999588,1196,"[82515.19999999835, 137249.999999997, 170076.9999999963, 205036.99999999552, 291903.9999999941]",0.3207722473768112
16337,1.5999999999999588,1197,"[82300.19999999835, 138042.999999997, 171874.9999999963, 207629.99999999552, 297196.9999999941]",0.32553302776716303
16338,1.5999999999999588,1198,"[82151.19999999835, 138957.999999997, 173824.9999999963, 210404.99999999552, 302731.9999999941]",0.3301690880626986
16339,1.5999999999999588,1199,"[82068.19999999835, 139994.999999997, 175926.9999999963, 213361.99999999552, 308508.9999999942]",0.3346733615897709
16340,1.5999999999999588,1200,"[82051.19999999835, 141153.999999997, 178180.9999999963, 216500.99999999552, 314527.9999999942]",0.3390397754133573
16341,1.5999999999999588,1201,"[82100.19999999835, 142434.999999997, 180586.9999999963, 219821.99999999552, 320788.9999999941]",0.34326323745428483
16342,1.5999999999999588,1202,"[82215.19999999835, 143837.999999997, 183144.9999999963, 223324.99999999552, 327291.9999999941]",0.34733961287547926
16343,1.5999999999999588,1203,"[82396.19999999835, 145362.999999997, 185854.9999999963, 227009.99999999552, 334036.9999999941]",0.35126569109348027
16344,1.5999999999999588,1204,"[82643.19999999835, 147009.999999997, 188716.99999999627, 230876.99999999552, 341023.9999999941]",0.35503914483224486
16345,1.5999999999999588,1205,"[82956.19999999835, 148778.999999997, 191730.99999999627, 234925.99999999552, 348252.9999999941]",0.35865848265108796
16346,1.5999999999999588,1206,"[83335.19999999835, 150669.999999997, 194896.99999999627, 239156.99999999552, 355723.9999999941]",0.3621229963531352
16347,1.5999999999999588,1207,"[83780.19999999835, 152682.999999997, 198214.99999999627, 243569.99999999555, 363436.9999999941]",0.36543270462132044
16348,1.5999999999999588,1208,"[84291.19999999835, 154817.999999997, 201684.99999999627, 248164.99999999555, 371391.9999999941]",0.36858829414254557
16349,1.5999999999999588,1209,"[84868.19999999835, 157074.999999997, 205306.99999999627, 252941.99999999555, 379588.9999999941]",0.3715910593738817
16350,1.5999999999999588,1210,"[85511.19999999835, 159453.999999997, 209080.99999999627, 257900.99999999555, 388027.9999999941]",0.37444284198407496
16351,1.5999999999999588,1211,"[86220.19999999835, 161954.999999997, 213006.99999999627, 263041.9999999956, 396708.9999999941]",0.3771459708749829
16352,1.5999999999999588,1212,"[86995.19999999835, 164577.999999997, 217084.99999999627, 268364.99999999563, 405631.9999999941]",0.3797032035560696
16353,1.5999999999999588,1213,"[87836.19999999835, 167322.999999997, 221314.99999999627, 273869.99999999563, 414796.9999999941]",0.3821176695150781
16354,1.5999999999999588,1214,"[88743.19999999835, 170189.999999997, 225696.99999999627, 279556.99999999563, 424203.9999999941]",0.3843928161029816
16355,1.5999999999999588,1215,"[89716.19999999835, 173178.999999997, 230230.99999999627, 285425.99999999563, 433852.9999999941]",0.38653235733400154
16356,1.5999999999999588,1216,"[90755.19999999835, 176289.999999997, 234916.99999999627, 291476.99999999563, 443743.9999999941]",0.3885402258937897
16357,1.5999999999999588,1217,"[91860.19999999835, 179522.999999997, 239754.99999999627, 297709.99999999563, 453876.9999999941]",0.39042052855205683
16358,1.5999999999999588,1218,"[93031.19999999835, 182877.999999997, 244744.99999999627, 304124.99999999563, 464251.9999999941]",0.39217750509064614
16359,1.5999999999999588,1219,"[94268.19999999835, 186354.999999997, 249886.99999999627, 310721.99999999563, 474868.9999999941]",0.39381549078444855
16360,1.5999999999999588,1220,"[95571.19999999835, 189953.999999997, 255180.99999999627, 317500.99999999563, 485727.9999999941]",0.39533888241040327
16361,1.5999999999999588,1221,"[96940.19999999835, 193674.999999997, 260626.99999999627, 324461.99999999563, 496828.9999999941]",0.3967521077085799
16362,1.5999999999999588,1222,"[98375.19999999835, 197517.999999997, 266224.99999999633, 331604.99999999563, 508171.9999999941]",0.39805959817823877
16363,1.5999999999999588,1223,"[99876.19999999835, 201482.999999997, 271974.9999999963, 338929.99999999563, 519756.9999999941]",0.399265765059904
16364,1.5999999999999588,1224,"[101443.19999999835, 205569.999999997, 277876.9999999963, 346436.99999999563, 531583.9999999942]",0.4003749783308802
16365,1.5999999999999588,1225,"[103076.19999999835, 209778.999999997, 283930.9999999963, 354125.99999999563, 543652.9999999942]",0.40139154852528486
16366,1.5999999999999588,1226,"[104775.19999999835, 214109.999999997, 290136.9999999963, 361996.99999999563, 555963.9999999942]",0.40231971117953486
16367,1.5999999999999588,1227,"[106540.19999999835, 218562.999999997, 296494.9999999963, 370049.99999999563, 568516.9999999942]",0.40316361369937115
16368,1.5999999999999588,1228,"[108371.19999999835, 223137.999999997, 303004.9999999963, 378284.99999999563, 581311.9999999942]",0.40392730444400743
16369,1.5999999999999588,1229,"[110268.19999999835, 227834.999999997, 309666.9999999963, 386701.99999999563, 594348.9999999942]",0.4046147238260418
16370,1.5999999999999588,1230,"[112231.19999999835, 232653.999999997, 316480.9999999963, 395300.99999999563, 607627.9999999942]",0.4052296972315981
16371,1.5999999999999588,1231,"[114260.19999999835, 237594.999999997, 323446.9999999963, 404081.99999999563, 621148.9999999942]",0.4057759295731492
16372,1.5999999999999588,1232,"[116355.19999999835, 242657.999999997, 330564.9999999963, 413044.99999999563, 634911.9999999942]",0.40625700129701087
16373,1.5999999999999588,1233,"[118516.19999999835, 247842.999999997, 337834.9999999963, 422189.99999999563, 648916.9999999942]",0.4066763656781182
16374,1.5999999999999588,1234,"[120743.19999999835, 253149.999999997, 345256.9999999963, 431516.99999999563, 663163.9999999942]",0.4070373472459853
16375,1.5999999999999588,1235,"[123036.19999999837, 258578.999999997, 352830.9999999963, 441025.99999999563, 677652.9999999942]",0.40734314119736864
16376,1.5999999999999588,1236,"[125395.19999999837, 264129.99999999703, 360556.9999999963, 450716.99999999563, 692383.9999999942]",0.4075968136628309
16377,1.5999999999999588,1237,"[127820.19999999837, 269802.999999997, 368434.9999999963, 460589.99999999563, 707356.9999999942]",0.407801302705909
16378,1.5999999999999588,1238,"[130311.19999999837, 275597.99999999703, 376464.9999999963, 470644.99999999563, 722571.9999999942]",0.4079594199447749
16379,1.5999999999999588,1239,"[132868.19999999838, 281514.99999999703, 384646.9999999963, 480881.99999999563, 738028.9999999942]",0.40807385269699725
16380,1.6999999999999584,1100,"[414410.39999999834, 636412.9999999971, 714184.4999999964, 814259.4999999956, 924740.9999999942]",0.200216392175315
16381,1.6999999999999584,1101,"[407859.39999999834, 625493.999999997, 701390.4999999964, 799380.4999999956, 906801.9999999942]",0.1993748892740043
16382,1.6999999999999584,1102,"[401374.39999999834, 614696.999999997, 688748.4999999964, 784683.4999999956, 889104.9999999942]",0.19852668335282603
16383,1.6999999999999584,1103,"[394955.39999999834, 604021.999999997, 676258.4999999964, 770168.4999999956, 871649.9999999942]",0.19767198270851333
16384,1.6999999999999584,1104,"[388602.39999999834, 593468.999999997, 663920.4999999964, 755835.4999999956, 854436.9999999942]",0.19681102062842254
16385,1.6999999999999584,1105,"[382315.39999999834, 583037.999999997, 651734.4999999964, 741684.4999999956, 837465.9999999942]",0.19594405723928418
16386,1.6999999999999584,1106,"[376094.39999999834, 572728.999999997, 639700.4999999964, 727715.4999999956, 820736.9999999942]",0.19507138147421133
16387,1.6999999999999584,1107,"[369939.39999999834, 562541.999999997, 627818.4999999964, 713928.4999999956, 804249.9999999942]",0.19419331316406124
16388,1.6999999999999584,1108,"[363850.39999999834, 552476.9999999971, 616088.4999999964, 700323.4999999956, 788004.9999999941]",0.19331020525933867
16389,1.6999999999999584,1109,"[357827.39999999834, 542533.9999999971, 604510.4999999964, 686900.4999999956, 772001.9999999941]",0.19242244618888601
16390,1.6999999999999584,1110,"[351870.39999999834, 532712.999999997, 593084.4999999964, 673659.4999999955, 756240.9999999941]",0.19153046236160706
16391,1.6999999999999584,1111,"[345979.39999999834, 523013.999999997, 581810.4999999964, 660600.4999999955, 740721.9999999941]",0.19063472081742172
16392,1.6999999999999584,1112,"[340154.39999999834, 513436.999999997, 570688.4999999964, 647723.4999999955, 725444.9999999941]",0.18973573203351954
16393,1.6999999999999584,1113,"[334395.39999999834, 503981.999999997, 559718.4999999963, 635028.4999999955, 710409.9999999942]",0.18883405289177277
16394,1.6999999999999584,1114,"[328702.39999999834, 494648.999999997, 548900.4999999963, 622515.4999999955, 695616.9999999942]",0.18793028981286022
16395,1.6999999999999584,1115,"[323075.39999999834, 485437.999999997, 538234.4999999964, 610184.4999999956, 681065.9999999942]",0.1870251020622295
16396,1.6999999999999584,1116,"[317514.39999999834, 476348.999999997, 527720.4999999963, 598035.4999999956, 666756.9999999942]",0.18611920523246267
16397,1.6999999999999584,1117,"[312019.39999999834, 467381.999999997, 517358.4999999963, 586068.4999999956, 652689.9999999942]",0.18521337490589612
16398,1.6999999999999584,1118,"[306590.39999999834, 458536.999999997, 507148.4999999963, 574283.4999999956, 638864.9999999942]",0.18430845050044486
16399,1.6999999999999584,1119,"[301227.39999999834, 449813.999999997, 497090.4999999963, 562680.4999999956, 625281.9999999942]",0.18340533930047945
16400,1.6999999999999584,1120,"[295930.39999999834, 441212.999999997, 487184.4999999963, 551259.4999999956, 611940.9999999942]",0.18250502067326102
16401,1.6999999999999584,1121,"[290699.39999999834, 432733.999999997, 477430.4999999963, 540020.4999999956, 598841.9999999942]",0.1816085504698318
16402,1.6999999999999584,1122,"[285534.39999999834, 424376.999999997, 467828.4999999963, 528963.4999999955, 585984.9999999942]",0.1807170656073446
16403,1.6999999999999584,1123,"[280435.39999999834, 416141.999999997, 458378.4999999963, 518088.49999999546, 573369.9999999942]",0.17983178882756357
16404,1.6999999999999584,1124,"[275402.39999999834, 408028.999999997, 449080.4999999963, 507395.49999999546, 560996.9999999942]",0.1789540336236312
16405,1.6999999999999584,1125,"[270435.39999999834, 400037.999999997, 439934.4999999963, 496884.49999999546, 548865.9999999942]",0.1780852093241377
16406,1.6999999999999584,1126,"[265534.39999999834, 392168.999999997, 430940.4999999963, 486555.49999999546, 536976.9999999942]",0.1772268263199976
16407,1.6999999999999584,1127,"[260699.39999999834, 384421.999999997, 422098.49999999633, 476408.49999999546, 525329.9999999942]",0.17638050141559047
16408,1.6999999999999584,1128,"[255930.39999999834, 376796.999999997, 413408.49999999633, 466443.49999999546, 513924.9999999941]",0.1755479632810063
16409,1.6999999999999584,1129,"[251227.39999999834, 369293.999999997, 404870.49999999633, 456660.49999999546, 502761.9999999941]",0.17473105797700667
16410,1.6999999999999584,1130,"[246590.39999999834, 361912.999999997, 396484.49999999633, 447059.4999999955, 491840.9999999941]",0.1739317545184166
16411,1.6999999999999584,1131,"[242019.39999999834, 354653.999999997, 388250.49999999633, 437640.4999999955, 481161.9999999941]",0.17315215043506132
16412,1.6999999999999584,1132,"[237514.39999999834, 347516.999999997, 380168.49999999633, 428403.4999999955, 470724.9999999941]",0.17239447728200546
16413,1.6999999999999584,1133,"[233075.39999999834, 340501.999999997, 372238.49999999633, 419348.4999999955, 460529.9999999941]",0.17166110604271861
16414,1.6999999999999584,1134,"[228702.39999999834, 333608.999999997, 364460.49999999633, 410475.4999999955, 450576.9999999941]",0.1709545523598389
16415,1.6999999999999584,1135,"[224395.39999999834, 326837.999999997, 356834.49999999633, 401784.4999999955, 440865.9999999941]",0.17027748151844269
16416,1.6999999999999584,1136,"[220154.39999999834, 320188.999999997, 349360.49999999633, 393275.4999999955, 431396.9999999941]",0.1696327130961425
16417,1.6999999999999584,1137,"[215979.39999999834, 313661.999999997, 342038.49999999633, 384948.4999999955, 422169.9999999941]",0.16902322518296276
16418,1.6999999999999584,1138,"[211870.39999999834, 307256.999999997, 334868.49999999633, 376803.4999999955, 413184.99999999406]",0.16845215806183894
16419,1.6999999999999584,1139,"[207827.39999999834, 300973.999999997, 327850.49999999633, 368840.4999999955, 404441.99999999406]",0.1679228172278308
16420,1.6999999999999584,1140,"[203850.39999999834, 294812.999999997, 320984.49999999633, 361059.4999999955, 395940.99999999406]",0.16743867561087017
16421,1.6999999999999584,1141,"[199939.39999999834, 288773.999999997, 314270.49999999633, 353460.4999999955, 387681.99999999406]",0.16700337485324873
16422,1.6999999999999584,1142,"[196094.39999999834, 282856.999999997, 307708.49999999633, 346043.4999999955, 379664.99999999406]",0.16662072547931936
16423,1.6999999999999584,1143,"[192315.39999999834, 277061.999999997, 301298.49999999633, 338808.4999999955, 371889.99999999406]",0.16629470578133215
16424,1.6999999999999584,1144,"[188602.39999999834, 271388.999999997, 295040.49999999633, 331755.4999999955, 364356.99999999406]",0.1660294592323117
16425,1.6999999999999584,1145,"[184955.39999999834, 265837.999999997, 288934.49999999633, 324884.4999999955, 357065.99999999406]",0.1658292902248479
16426,1.6999999999999584,1146,"[181374.39999999834, 260408.99999999697, 282980.4999999963, 318195.4999999955, 350016.99999999406]",0.16569865792413813
16427,1.6999999999999584,1147,"[177859.39999999834, 255101.99999999697, 277178.4999999962, 311688.4999999955, 343209.99999999406]",0.16564216801519818
16428,1.6999999999999584,1148,"[174410.39999999834, 249916.99999999697, 271528.4999999962, 305363.4999999955, 336644.99999999406]",0.1656645621185505
16429,1.6999999999999584,1149,"[171027.39999999834, 244853.99999999697, 266030.4999999963, 299220.4999999955, 330321.99999999406]",0.16577070464668645
16430,1.6999999999999584,1150,"[167710.39999999834, 239912.99999999697, 260684.49999999625, 293259.49999999546, 324240.99999999406]",0.16596556687605818
