,b,delta,H,MAPE
11184,-2.100000000000028,1224,"[39776.00000000002, 93781.40000000005, 140097.9000000001, 182278.9000000001, 316721.4000000002]",0.4916499925710756
11185,-2.100000000000028,1225,"[41478.300000000025, 98118.50000000006, 146311.50000000012, 190159.00000000012, 329044.5000000002]",0.48976745838279845
11186,-2.100000000000028,1226,"[43246.60000000002, 102577.60000000006, 152677.10000000006, 198221.10000000012, 341609.60000000015]",0.48786852941316805
11187,-2.100000000000028,1227,"[45080.90000000002, 107158.70000000007, 159194.70000000007, 206465.2000000001, 354416.7000000002]",0.48596006814959997
11188,-2.100000000000028,1228,"[46981.200000000026, 111861.80000000006, 165864.30000000008, 214891.3000000001, 367465.80000000016]",0.48404796836916975
11189,-2.100000000000028,1229,"[48947.50000000003, 116686.90000000007, 172685.90000000008, 223499.4000000001, 380756.9000000002]",0.4821372819991499
11190,-2.100000000000028,1230,"[50979.800000000025, 121634.00000000009, 179659.50000000012, 232289.50000000012, 394290.0000000002]",0.48023232911015823
11191,-2.100000000000028,1231,"[53078.10000000003, 126703.10000000008, 186785.10000000006, 241261.60000000018, 408065.10000000015]",0.47833679334339346
11192,-2.100000000000028,1232,"[55242.40000000003, 131894.20000000007, 194062.7000000001, 250415.70000000013, 422082.2000000002]",0.4764538047552939
11193,-2.100000000000028,1233,"[57472.70000000004, 137207.30000000005, 201492.30000000008, 259751.8000000001, 436341.3000000002]",0.47458601178797755
11194,-2.100000000000028,1234,"[59769.00000000004, 142642.40000000008, 209073.9000000001, 269269.90000000014, 450842.40000000026]",0.47273564383664296
11195,-2.100000000000028,1235,"[62131.30000000004, 148199.50000000006, 216807.50000000015, 278970.00000000006, 465585.5000000002]",0.47090456568089706
11196,-2.100000000000028,1236,"[64559.60000000003, 153878.6000000001, 224693.10000000012, 288852.10000000015, 480570.6000000002]",0.46909432487130476
11197,-2.100000000000028,1237,"[67053.90000000004, 159679.70000000007, 232730.7000000001, 298916.2000000001, 495797.70000000024]",0.4673061930114876
11198,-2.100000000000028,1238,"[69614.20000000004, 165602.80000000008, 240920.3000000001, 309162.30000000016, 511266.80000000016]",0.46554120174639724
11199,-2.100000000000028,1239,"[72240.50000000003, 171647.90000000008, 249261.9000000001, 319590.40000000014, 526977.9000000003]",0.46380017415597574
11200,-2.0000000000000284,1100,"[340519.9999999999, 502029.9999999999, 548254.9999999999, 616394.9999999999, 665059.9999999999]",0.16941016218481736
11201,-2.0000000000000284,1101,"[334034.9999999999, 491232.9999999999, 535612.9999999999, 601697.9999999999, 647362.9999999999]",0.16759667456211674
11202,-2.0000000000000284,1102,"[327615.9999999999, 480557.9999999999, 523122.9999999999, 587182.9999999999, 629907.9999999999]",0.1657370855615393
11203,-2.0000000000000284,1103,"[321262.9999999999, 470004.9999999999, 510784.9999999999, 572849.9999999999, 612694.9999999999]",0.16382968630783593
11204,-2.0000000000000284,1104,"[314975.9999999999, 459573.9999999999, 498598.9999999999, 558698.9999999999, 595723.9999999999]",0.16187268595946896
11205,-2.0000000000000284,1105,"[308754.9999999999, 449264.9999999999, 486564.9999999999, 544729.9999999999, 578994.9999999999]",0.1598642069661489
11206,-2.0000000000000284,1106,"[302599.9999999999, 439077.9999999999, 474682.9999999999, 530942.9999999999, 562507.9999999999]",0.15780228001239932
11207,-2.0000000000000284,1107,"[296510.9999999999, 429012.9999999999, 462952.9999999999, 517337.9999999999, 546262.9999999999]",0.1556848386245947
11208,-2.0000000000000284,1108,"[290487.9999999999, 419069.9999999999, 451374.9999999999, 503914.99999999994, 530259.9999999999]",0.15350971341728975
11209,-2.0000000000000284,1109,"[284530.9999999999, 409248.9999999999, 439948.9999999999, 490673.99999999994, 514498.99999999994]",0.15127462595294228
11210,-2.0000000000000284,1110,"[278639.9999999999, 399549.9999999999, 428674.9999999999, 477614.99999999994, 498979.99999999994]",0.14897718218732312
11211,-2.0000000000000284,1111,"[272814.9999999999, 389972.9999999999, 417552.9999999999, 464737.9999999999, 483702.99999999994]",0.1466148654710068
11212,-2.0000000000000284,1112,"[267055.9999999999, 380517.9999999999, 406582.9999999999, 452042.9999999999, 468667.9999999999]",0.144185029075361
11213,-2.0000000000000284,1113,"[261362.9999999999, 371184.9999999999, 395764.9999999999, 439529.9999999999, 453874.9999999999]",0.14168488820940428
11214,-2.0000000000000284,1114,"[255735.9999999999, 361973.9999999999, 385098.9999999999, 427198.9999999999, 439323.9999999999]",0.13911151149180562
11215,-2.0000000000000284,1115,"[250174.9999999999, 352884.9999999999, 374584.9999999999, 415049.9999999999, 425014.9999999999]",0.13646181184017253
11216,-2.0000000000000284,1116,"[244679.99999999988, 343917.9999999999, 364222.9999999999, 403082.99999999994, 410947.9999999999]",0.1337325367376555
11217,-2.0000000000000284,1117,"[239250.99999999994, 335072.9999999999, 354012.9999999999, 391297.99999999994, 397122.9999999999]",0.1309202578348259
11218,-2.0000000000000284,1118,"[233887.99999999994, 326349.9999999999, 343954.9999999999, 379694.9999999999, 383539.9999999999]",0.12802135984282376
11219,-2.0000000000000284,1119,"[228590.99999999994, 317748.9999999999, 334048.9999999999, 368273.9999999999, 370198.9999999999]",0.12503202867199303
11220,-2.0000000000000284,1120,"[223359.99999999994, 309269.9999999999, 324294.9999999999, 357034.9999999999, 357099.9999999999]",0.1219482387687294
11221,-2.0000000000000284,1121,"[218194.99999999994, 300912.9999999999, 314692.9999999999, 345977.9999999999, 344242.9999999999]",0.1187657396021842
11222,-2.0000000000000284,1122,"[213095.99999999994, 292677.9999999999, 305242.9999999999, 335102.9999999999, 331627.9999999999]",0.11548004125195903
11223,-2.0000000000000284,1123,"[208062.99999999994, 284564.9999999999, 295944.9999999999, 324409.9999999999, 319254.9999999999]",0.11208639904820286
11224,-2.0000000000000284,1124,"[203095.99999999994, 276573.9999999999, 286798.9999999999, 313898.9999999999, 307123.9999999999]",0.10857979721684878
11225,-2.0000000000000284,1125,"[198194.99999999994, 268704.9999999999, 277804.9999999999, 303569.9999999999, 295234.9999999999]",0.10495939739934945
11226,-2.0000000000000284,1126,"[193359.99999999994, 260957.99999999988, 268962.9999999999, 293422.9999999999, 283587.9999999999]",0.1025898798116115
11227,-2.0000000000000284,1127,"[188590.99999999994, 253332.99999999988, 260272.99999999988, 283457.9999999999, 272182.9999999999]",0.10013467553055311
11228,-2.0000000000000284,1128,"[183887.99999999994, 245829.99999999994, 251734.99999999988, 273674.9999999999, 261019.99999999988]",0.09758943812759627
11229,-2.0000000000000284,1129,"[179250.99999999994, 238448.99999999994, 243348.99999999988, 264073.9999999999, 250098.99999999988]",0.09494954995736973
11230,-2.0000000000000284,1130,"[174679.99999999994, 231189.99999999994, 235114.99999999988, 254654.99999999988, 239419.99999999988]",0.0922101034306556
11231,-2.0000000000000284,1131,"[170174.99999999994, 224052.99999999994, 227032.99999999988, 245417.99999999988, 228982.99999999988]",0.08936588108376485
11232,-2.0000000000000284,1132,"[165735.99999999994, 217037.99999999994, 219102.99999999988, 236362.99999999988, 218787.99999999988]",0.08641133442065863
11233,-2.0000000000000284,1133,"[161362.99999999994, 210144.99999999994, 211324.99999999988, 227489.99999999988, 208834.99999999988]",0.08334056152235465
11234,-2.0000000000000284,1134,"[157055.99999999994, 203373.99999999994, 203698.99999999988, 218798.99999999988, 199123.99999999988]",0.08014728344323922
11235,-2.0000000000000284,1135,"[152814.99999999994, 196724.99999999994, 196224.99999999988, 210289.99999999988, 189654.99999999988]",0.07682481944782221
11236,-2.0000000000000284,1136,"[148639.99999999994, 190197.99999999994, 188902.99999999988, 201962.99999999988, 180427.99999999988]",0.07687851872036146
11237,-2.0000000000000284,1137,"[144530.99999999994, 183792.99999999994, 181732.99999999988, 193817.99999999988, 171442.99999999988]",0.07803609659575149
11238,-2.0000000000000284,1138,"[140487.99999999994, 177509.99999999994, 174714.99999999988, 185854.99999999988, 162699.99999999988]",0.07921185638821397
11239,-2.0000000000000284,1139,"[136510.99999999994, 171348.99999999994, 167848.99999999988, 178073.99999999988, 154198.99999999988]",0.08040476149221147
11240,-2.0000000000000284,1140,"[132599.99999999994, 165309.99999999994, 161134.99999999988, 170474.99999999988, 145939.99999999988]",0.08161349392618575
11241,-2.0000000000000284,1141,"[128754.99999999994, 159392.99999999994, 154572.99999999988, 163057.99999999988, 137922.99999999988]",0.08283640490411484
11242,-2.0000000000000284,1142,"[124975.99999999994, 153597.99999999994, 148162.99999999988, 155822.99999999988, 130147.99999999988]",0.08407145703429736
11243,-2.0000000000000284,1143,"[121262.99999999994, 147924.99999999994, 141904.9999999999, 148769.99999999988, 122614.99999999988]",0.08531615671127865
11244,-2.0000000000000284,1144,"[117615.99999999994, 142373.99999999994, 135798.9999999999, 141898.99999999988, 115323.99999999988]",0.08656747502342996
11245,-2.0000000000000284,1145,"[114034.99999999994, 136944.99999999994, 129844.99999999991, 135209.99999999988, 108274.99999999988]",0.08782175521776048
11246,-2.0000000000000284,1146,"[110519.99999999994, 131637.99999999994, 124042.99999999991, 128702.99999999991, 101467.99999999988]",0.08907460444152321
11247,-2.0000000000000284,1147,"[107070.99999999996, 126452.99999999994, 118392.99999999991, 122377.99999999991, 94902.9999999999]",0.09032076711443128
11248,-2.0000000000000284,1148,"[103687.99999999996, 121389.99999999994, 112894.99999999993, 116234.99999999991, 88579.9999999999]",0.0915539768749494
11249,-2.0000000000000284,1149,"[100370.99999999996, 116448.99999999994, 107548.99999999993, 110273.99999999991, 82498.9999999999]",0.09276678359135407
11250,-2.0000000000000284,1150,"[97119.99999999996, 111629.99999999994, 102354.99999999994, 104494.99999999991, 76659.99999999991]",0.09395035144029584
11251,-2.0000000000000284,1151,"[93934.99999999996, 106932.99999999994, 97312.99999999994, 98897.99999999991, 71062.99999999991]",0.09640408252196997
11252,-2.0000000000000284,1152,"[90815.99999999996, 102357.99999999994, 92422.99999999994, 93482.99999999993, 65707.99999999991]",0.10454238873350921
11253,-2.0000000000000284,1153,"[87762.99999999996, 97904.99999999994, 87684.99999999994, 88249.99999999993, 60594.99999999993]",0.11295458528936667
11254,-2.0000000000000284,1154,"[84775.99999999996, 93573.99999999994, 83098.99999999994, 83198.99999999994, 55723.99999999993]",0.12163887584546393
11255,-2.0000000000000284,1155,"[81854.99999999997, 89364.99999999994, 78664.99999999994, 78329.99999999994, 51094.999999999935]",0.1305897550815957
11256,-2.0000000000000284,1156,"[78999.99999999997, 85277.99999999994, 74382.99999999994, 73642.99999999994, 46707.999999999935]",0.13979699842902213
11257,-2.0000000000000284,1157,"[76210.99999999997, 81312.99999999994, 70252.99999999994, 69137.99999999994, 42562.99999999994]",0.14924442821037018
11258,-2.0000000000000284,1158,"[73487.99999999997, 77469.99999999994, 66274.99999999994, 64814.99999999994, 38659.99999999994]",0.15890841513152176
11259,-2.0000000000000284,1159,"[70830.99999999997, 73748.99999999996, 62448.999999999956, 60673.99999999994, 34998.99999999994]",0.16875607032659207
11260,-2.0000000000000284,1160,"[68239.99999999997, 70149.99999999996, 58774.999999999956, 56714.99999999994, 31579.99999999995]",0.18138443214460898
11261,-2.0000000000000284,1161,"[65714.99999999997, 66672.99999999996, 55252.999999999956, 52937.99999999995, 28402.999999999953]",0.19519373043549412
11262,-2.0000000000000284,1162,"[63255.99999999997, 63317.999999999956, 51882.999999999956, 49342.999999999956, 25467.999999999956]",0.20923448678869838
11263,-2.0000000000000284,1163,"[60862.99999999997, 60084.999999999956, 48664.999999999956, 45929.999999999956, 22774.99999999996]",0.2234174506331878
11264,-2.0000000000000284,1164,"[58535.99999999997, 56973.999999999956, 45598.999999999956, 42698.999999999956, 20323.999999999964]",0.23762604179679853
11265,-2.0000000000000284,1165,"[56274.99999999997, 53984.99999999996, 42684.99999999996, 39649.999999999956, 18114.99999999997]",0.2517108822552325
11266,-2.0000000000000284,1166,"[54079.99999999997, 51117.99999999996, 39922.99999999996, 36782.999999999956, 16147.99999999997]",0.265483812332115
11267,-2.0000000000000284,1167,"[51950.99999999997, 48372.99999999997, 37312.99999999996, 34097.99999999996, 14422.999999999975]",0.2787116320544915
11268,-2.0000000000000284,1168,"[49887.99999999997, 45749.99999999997, 34854.99999999996, 31594.999999999967, 12939.999999999978]",0.2928308613478989
11269,-2.0000000000000284,1169,"[47890.99999999997, 43248.99999999997, 32548.99999999997, 29273.999999999967, 11698.99999999998]",0.30699493507913206
11270,-2.0000000000000284,1170,"[45959.99999999997, 40869.99999999997, 30394.999999999975, 27134.99999999997, 10699.999999999985]",0.31995356636140865
11271,-2.0000000000000284,1171,"[44094.99999999997, 38612.99999999997, 28392.999999999975, 25177.999999999975, 9942.999999999989]",0.3312661569394484
11272,-2.0000000000000284,1172,"[42295.99999999998, 36477.99999999997, 26542.999999999978, 23402.999999999975, 9427.999999999993]",0.3404291050178071
11273,-2.0000000000000284,1173,"[40562.99999999998, 34464.99999999998, 24844.999999999978, 21809.999999999978, 9154.999999999996]",0.346883932802397
11274,-2.0000000000000284,1174,"[38895.99999999998, 32573.999999999978, 23298.99999999998, 20398.99999999998, 9124.0]",0.3500337913944582
11275,-2.0000000000000284,1175,"[37294.99999999998, 30804.99999999998, 21904.99999999998, 19169.999999999985, 9335.000000000004]",0.3492701037887098
11276,-2.0000000000000284,1176,"[35759.99999999998, 29157.99999999998, 20662.999999999985, 18122.999999999985, 9788.000000000007]",0.344010150495189
11277,-2.0000000000000284,1177,"[34290.99999999998, 27632.99999999998, 19572.999999999985, 17257.99999999999, 10483.000000000011]",0.33374466760651034
11278,-2.0000000000000284,1178,"[32887.99999999998, 26229.999999999985, 18634.99999999999, 16574.99999999999, 11420.000000000015]",0.31809206793509076
11279,-2.0000000000000284,1179,"[31550.999999999978, 24948.999999999985, 17848.99999999999, 16073.999999999993, 12599.000000000016]",0.2968530993380052
11280,-2.0000000000000284,1180,"[30279.999999999985, 23789.99999999999, 17214.999999999993, 15754.999999999996, 14020.000000000018]",0.2700573916485253
11281,-2.0000000000000284,1181,"[29074.999999999985, 22752.99999999999, 16732.999999999996, 15618.0, 15683.000000000024]",0.23799242955278235
11282,-2.0000000000000284,1182,"[27935.999999999985, 21837.99999999999, 16402.999999999996, 15663.000000000002, 17588.00000000003]",0.2012069034879506
11283,-2.0000000000000284,1183,"[26862.999999999985, 21044.999999999993, 16224.999999999998, 15890.000000000004, 19735.00000000003]",0.16048437218067674
11284,-2.0000000000000284,1184,"[25855.999999999985, 20373.999999999993, 16199.0, 16299.000000000007, 22124.000000000036]",0.1555308769285686
11285,-2.0000000000000284,1185,"[24914.99999999999, 19824.999999999996, 16325.000000000004, 16890.00000000001, 24755.000000000036]",0.16718917340083744
11286,-2.0000000000000284,1186,"[24039.99999999999, 19397.999999999996, 16603.000000000004, 17663.000000000015, 27628.00000000004]",0.18105039304295006
11287,-2.0000000000000284,1187,"[23230.99999999999, 19092.999999999996, 17033.000000000007, 18618.000000000015, 30743.000000000044]",0.19291745617101136
11288,-2.0000000000000284,1188,"[22487.99999999999, 18910.0, 17615.00000000001, 19755.000000000015, 34100.000000000044]",0.20424566750540504
11289,-2.0000000000000284,1189,"[21810.999999999993, 18849.000000000004, 18349.000000000015, 21074.00000000002, 37699.00000000003]",0.2401487493844562
11290,-2.0000000000000284,1190,"[21199.999999999993, 18910.000000000004, 19235.000000000015, 22575.00000000002, 41540.000000000044]",0.2729305038069013
11291,-2.0000000000000284,1191,"[20654.999999999993, 19093.000000000004, 20273.00000000002, 24258.000000000025, 45623.00000000006]",0.30242182568397746
11292,-2.0000000000000284,1192,"[20175.999999999993, 19398.000000000007, 21463.00000000002, 26123.00000000003, 49948.00000000006]",0.32859351751903637
11293,-2.0000000000000284,1193,"[19762.999999999993, 19825.00000000001, 22805.000000000022, 28170.000000000033, 54515.00000000006]",0.3515267649126678
11294,-2.0000000000000284,1194,"[19415.999999999996, 20374.00000000001, 24299.000000000025, 30399.000000000036, 59324.000000000065]",0.37138324708085213
11295,-2.0000000000000284,1195,"[19134.999999999996, 21045.000000000015, 25945.000000000025, 32810.00000000004, 64375.00000000007]",0.39019043536831816
11296,-2.0000000000000284,1196,"[18920.0, 21838.000000000015, 27743.000000000025, 35403.000000000044, 69668.00000000007]",0.4106906643928746
11297,-2.0000000000000284,1197,"[18771.0, 22753.000000000015, 29693.00000000003, 38178.000000000044, 75203.00000000006]",0.42840984192678155
11298,-2.0000000000000284,1198,"[18688.0, 23790.00000000002, 31795.00000000003, 41135.000000000044, 80980.00000000006]",0.4436095891806017
11299,-2.0000000000000284,1199,"[18671.0, 24949.00000000002, 34049.00000000003, 44274.000000000044, 86999.00000000006]",0.45654966450019624
11300,-2.0000000000000284,1200,"[18720.0, 26230.00000000002, 36455.00000000003, 47595.000000000044, 93260.00000000006]",0.46747952848015845
11301,-2.0000000000000284,1201,"[18835.000000000004, 27633.000000000022, 39013.00000000003, 51098.000000000044, 99763.00000000006]",0.476633014868284
11302,-2.0000000000000284,1202,"[19016.000000000004, 29158.000000000025, 41723.00000000004, 54783.00000000005, 106508.00000000006]",0.48422536108412817
11303,-2.0000000000000284,1203,"[19263.000000000004, 30805.000000000025, 44585.00000000004, 58650.00000000006, 113495.00000000006]",0.4904519524134364
11304,-2.0000000000000284,1204,"[19576.000000000004, 32574.000000000025, 47599.000000000044, 62699.00000000006, 120724.00000000006]",0.4954882544884381
11305,-2.0000000000000284,1205,"[19955.000000000004, 34465.00000000003, 50765.000000000044, 66930.00000000006, 128195.00000000006]",0.49949052645599545
11306,-2.0000000000000284,1206,"[20400.000000000007, 36478.00000000003, 54083.000000000044, 71343.00000000006, 135908.00000000006]",0.5025970107978328
11307,-2.0000000000000284,1207,"[20911.000000000007, 38613.00000000003, 57553.00000000005, 75938.00000000006, 143863.00000000006]",0.504929380962841
11308,-2.0000000000000284,1208,"[21488.000000000007, 40870.00000000004, 61175.00000000005, 80715.00000000006, 152060.00000000006]",0.5065942948235794
11309,-2.0000000000000284,1209,"[22131.00000000001, 43249.00000000004, 64949.00000000006, 85674.00000000004, 160499.0000000001]",0.5076849525367726
11310,-2.0000000000000284,1210,"[22840.00000000001, 45750.00000000004, 68875.00000000006, 90815.00000000006, 169180.0000000001]",0.5082825944749156
11311,-2.0000000000000284,1211,"[23615.00000000001, 48373.00000000004, 72953.00000000006, 96138.00000000006, 178103.00000000012]",0.5084579013411835
11312,-2.0000000000000284,1212,"[24456.000000000015, 51118.000000000044, 77183.00000000004, 101643.00000000006, 187268.00000000012]",0.5082722769138809
11313,-2.0000000000000284,1213,"[25363.000000000015, 53985.000000000044, 81565.00000000004, 107330.00000000006, 196675.0000000001]",0.5077790061903389
11314,-2.0000000000000284,1214,"[26336.00000000001, 56974.000000000044, 86099.00000000006, 113199.00000000006, 206324.0000000001]",0.5070242896762739
11315,-2.0000000000000284,1215,"[27375.00000000001, 60085.000000000044, 90785.00000000006, 119250.00000000006, 216215.0000000001]",0.5060481594674038
11316,-2.0000000000000284,1216,"[28480.000000000015, 63318.000000000044, 95623.00000000006, 125483.00000000006, 226348.0000000001]",0.504885285543679
11317,-2.0000000000000284,1217,"[29651.00000000002, 66673.00000000004, 100613.00000000006, 131898.00000000006, 236723.0000000001]",0.5035656820343801
11318,-2.0000000000000284,1218,"[30888.000000000022, 70150.00000000004, 105755.00000000006, 138495.00000000006, 247340.0000000001]",0.5021153236094144
11319,-2.0000000000000284,1219,"[32191.00000000002, 73749.00000000006, 111049.00000000007, 145274.0000000001, 258199.00000000012]",0.5005566819563485
11320,-2.0000000000000284,1220,"[33560.000000000015, 77470.00000000006, 116495.00000000007, 152235.0000000001, 269300.0000000001]",0.4989091917542291
11321,-2.0000000000000284,1221,"[34995.00000000002, 81313.00000000006, 122093.00000000009, 159378.0000000001, 280643.0000000001]",0.49718965481661836
11322,-2.0000000000000284,1222,"[36496.00000000002, 85278.00000000006, 127843.00000000009, 166703.0000000001, 292228.00000000006]",0.49541259025500023
11323,-2.0000000000000284,1223,"[38063.00000000002, 89365.00000000006, 133745.0000000001, 174210.0000000001, 304055.00000000006]",0.49359053767861527
11324,-2.0000000000000284,1224,"[39696.00000000002, 93574.00000000006, 139799.0000000001, 181899.00000000006, 316124.00000000006]",0.4917343196401983
11325,-2.0000000000000284,1225,"[41395.00000000002, 97905.00000000006, 146005.0000000001, 189770.00000000006, 328435.00000000006]",0.4898532687832134
11326,-2.0000000000000284,1226,"[43160.00000000003, 102358.00000000006, 152363.0000000001, 197823.00000000006, 340988.00000000006]",0.4879554244572672
11327,-2.0000000000000284,1227,"[44991.00000000003, 106933.00000000006, 158873.00000000006, 206058.00000000006, 353783.00000000006]",0.48604770294887184
11328,-2.0000000000000284,1228,"[46888.00000000003, 111630.00000000006, 165535.00000000006, 214475.00000000006, 366820.00000000006]",0.4841360449241616
11329,-2.0000000000000284,1229,"[48851.00000000003, 116449.00000000006, 172349.00000000006, 223074.00000000006, 380099.00000000006]",0.48222554319520583
11330,-2.0000000000000284,1230,"[50880.00000000003, 121390.00000000006, 179315.00000000006, 231855.00000000006, 393620.00000000006]",0.48032055349722624
11331,-2.0000000000000284,1231,"[52975.00000000003, 126453.00000000007, 186433.00000000006, 240818.00000000006, 407383.00000000006]",0.4784247905946578
11332,-2.0000000000000284,1232,"[55136.00000000003, 131638.00000000006, 193703.00000000006, 249963.00000000006, 421388.00000000006]",0.4765414117137022
11333,-2.0000000000000284,1233,"[57363.00000000003, 136945.00000000006, 201125.00000000006, 259290.00000000006, 435635.00000000006]",0.4746730890221377
11334,-2.0000000000000284,1234,"[59656.00000000003, 142374.00000000006, 208699.00000000006, 268799.00000000006, 450124.00000000006]",0.4728220726382991
11335,-2.0000000000000284,1235,"[62015.00000000003, 147925.00000000006, 216425.00000000006, 278490.00000000006, 464855.00000000006]",0.47099024544545215
11336,-2.0000000000000284,1236,"[64440.00000000003, 153598.00000000006, 224303.00000000006, 288363.00000000006, 479828.00000000006]",0.46917917081085003
11337,-2.0000000000000284,1237,"[66931.00000000003, 159393.00000000006, 232333.00000000006, 298418.00000000006, 495043.00000000006]",0.46739013415668484
11338,-2.0000000000000284,1238,"[69488.00000000003, 165310.00000000006, 240515.00000000006, 308655.00000000006, 510500.00000000006]",0.4656241791994857
11339,-2.0000000000000284,1239,"[72111.00000000003, 171349.00000000006, 248849.00000000006, 319074.00000000006, 526199.0000000001]",0.46388213956228475
11340,-1.9000000000000288,1100,"[340849.1999999999, 502578.9999999999, 548898.4999999999, 617143.4999999998, 665962.9999999998]",0.1695015820241746
11341,-1.9000000000000288,1101,"[334360.8999999999, 491775.89999999985, 536248.8999999999, 602437.4, 648253.8999999998]",0.16769042779833895
11342,-1.9000000000000288,1102,"[327938.5999999999, 481094.7999999999, 523751.2999999998, 587913.2999999998, 630786.7999999998]",0.16583325912817506
11343,-1.9000000000000288,1103,"[321582.29999999993, 470535.69999999984, 511405.6999999998, 573571.1999999997, 613561.6999999997]",0.16392837133790342
11344,-1.9000000000000288,1104,"[315291.9999999999, 460098.59999999986, 499212.09999999986, 559411.0999999997, 596578.5999999997]",0.16197397803103475
11345,-1.9000000000000288,1105,"[309067.6999999999, 449783.4999999999, 487170.4999999998, 545432.9999999999, 579837.4999999998]",0.1599682063644455
11346,-1.9000000000000288,1106,"[302909.3999999999, 439590.39999999985, 475280.89999999985, 531636.8999999998, 563338.3999999998]",0.1579090920097061
11347,-1.9000000000000288,1107,"[296817.0999999999, 429519.2999999999, 463543.2999999998, 518022.7999999999, 547081.2999999998]",0.1557945737791996
11348,-1.9000000000000288,1108,"[290790.79999999993, 419570.1999999999, 451957.69999999984, 504590.6999999998, 531066.1999999997]",0.15362248789295013
11349,-1.9000000000000288,1109,"[284830.4999999999, 409743.09999999986, 440524.09999999986, 491340.5999999998, 515293.09999999974]",0.1513905618603714
11350,-1.9000000000000288,1110,"[278936.1999999999, 400037.9999999999, 429242.4999999999, 478272.4999999999, 499761.99999999977]",0.14909640794933993
11351,-1.9000000000000288,1111,"[273107.8999999999, 390454.89999999985, 418112.89999999985, 465386.39999999985, 484472.8999999998]",0.14673751621310976
11352,-1.9000000000000288,1112,"[267345.5999999999, 380993.7999999999, 407135.2999999998, 452682.2999999999, 469425.79999999976]",0.14431124704361298
11353,-1.9000000000000288,1113,"[261649.29999999993, 371654.6999999999, 396309.69999999984, 440160.1999999998, 454620.6999999998]",0.1418148232176498
11354,-1.9000000000000288,1114,"[256018.9999999999, 362437.5999999999, 385636.09999999986, 427820.0999999998, 440057.59999999974]",0.13924532140038098
11355,-1.9000000000000288,1115,"[250454.6999999999, 353342.4999999999, 375114.4999999999, 415661.9999999999, 425736.49999999977]",0.13659966306841548
11356,-1.9000000000000288,1116,"[244956.39999999994, 344369.3999999999, 364744.89999999985, 403685.89999999985, 411657.3999999998]",0.13387460481266666
11357,-1.9000000000000288,1117,"[239524.09999999992, 335518.2999999999, 354527.2999999998, 391891.7999999999, 397820.2999999998]",0.13106672797908986
11358,-1.9000000000000288,1118,"[234157.79999999993, 326789.1999999999, 344461.69999999984, 380279.69999999984, 384225.19999999984]",0.12817242760344003
11359,-1.9000000000000288,1119,"[228857.4999999999, 318182.0999999999, 334548.09999999986, 368849.5999999998, 370872.09999999974]",0.12518790059442061
11360,-1.9000000000000288,1120,"[223623.1999999999, 309696.9999999999, 324786.4999999999, 357601.49999999994, 357760.99999999977]",0.12210913311808076
11361,-1.9000000000000288,1121,"[218454.89999999994, 301333.89999999985, 315176.89999999997, 346535.39999999985, 344891.89999999985]",0.11893188713522666
11362,-1.9000000000000288,1122,"[213352.59999999992, 293092.7999999998, 305719.2999999998, 335651.2999999999, 332264.7999999999]",0.1156516860430864
11363,-1.9000000000000288,1123,"[208316.29999999993, 284973.69999999984, 296413.6999999999, 324949.19999999984, 319879.6999999999]",0.11226379937270162
11364,-1.9000000000000288,1124,"[203345.9999999999, 276976.59999999986, 287260.09999999986, 314429.0999999998, 307736.5999999998]",0.10876322649481011
11365,-1.9000000000000288,1125,"[198441.69999999992, 269101.4999999998, 278258.4999999999, 304090.99999999994, 295835.4999999998]",0.1051446792896219
11366,-1.9000000000000288,1126,"[193603.39999999994, 261348.39999999988, 269408.8999999999, 293934.89999999985, 284176.39999999985]",0.10271391630683797
11367,-1.9000000000000288,1127,"[188831.09999999992, 253717.29999999987, 260711.29999999987, 283960.7999999999, 272759.2999999998]",0.10026328993528304
11368,-1.9000000000000288,1128,"[184124.79999999993, 246208.1999999999, 252165.6999999999, 274168.69999999984, 261584.19999999984]",0.09772286775572461
11369,-1.9000000000000288,1129,"[179484.49999999994, 238821.09999999992, 243772.0999999999, 264558.59999999986, 250651.09999999983]",0.0950880473196264
11370,-1.9000000000000288,1130,"[174910.19999999995, 231555.99999999985, 235530.49999999985, 255130.49999999985, 239959.99999999985]",0.09235393732336435
11371,-1.9000000000000288,1131,"[170401.89999999994, 224412.89999999988, 227440.8999999999, 245884.39999999982, 229510.89999999985]",0.08951533775307449
11372,-1.9000000000000288,1132,"[165959.59999999992, 217391.79999999993, 219503.2999999999, 236820.29999999987, 219303.79999999984]",0.08656671880494689
11373,-1.9000000000000288,1133,"[161583.29999999993, 210492.6999999999, 211717.6999999999, 227938.1999999999, 209338.6999999999]",0.08350219857471156
11374,-1.9000000000000288,1134,"[157272.99999999994, 203715.59999999992, 204084.0999999999, 219238.0999999999, 199615.5999999999]",0.08031551953479452
11375,-1.9000000000000288,1135,"[153028.69999999995, 197060.49999999988, 196602.49999999988, 210719.99999999988, 190134.49999999988]",0.07700002385107967
11376,-1.9000000000000288,1136,"[148850.39999999994, 190527.3999999999, 189272.89999999994, 202383.89999999988, 180895.39999999988]",0.07681773820359022
11377,-1.9000000000000288,1137,"[144738.09999999992, 184116.29999999993, 182095.29999999993, 194229.7999999999, 171898.29999999987]",0.07797420023628474
11378,-1.9000000000000288,1138,"[140691.79999999993, 177827.19999999992, 175069.69999999992, 186257.6999999999, 163143.1999999999]",0.07914887680702114
