,b,delta,H,MAPE
2286,-2.5,1126,"[99248.0, 87291.0, 52793.5, 34698.5, -59969.0]",1.0361044930907866
2287,-2.5,1127,"[94413.0, 79544.0, 43951.5, 24551.5, -71616.0]",1.3509646226967291
2288,-2.5,1128,"[89644.0, 71919.0, 35261.5, 14586.5, -83021.0]",1.8660409689228132
2289,-2.5,1129,"[84941.0, 64416.0, 26723.5, 4803.5, -94184.0]",2.861833910034602
2290,-2.5,1130,"[80304.0, 57035.0, 18337.5, -4797.5, -105105.0]",5.601961812382575
2291,-2.5,1131,"[75733.0, 49776.0, 10103.5, -14216.5, -115784.0]",47.12947255880256
2292,-2.5,1132,"[71228.0, 42639.0, 2021.5, -23453.5, -126221.0]",8.060149174214171
2293,-2.5,1133,"[66789.0, 35624.0, -5908.5, -32508.5, -136416.0]",3.8651339409003036
2294,-2.5,1134,"[62416.0, 28731.0, -13686.5, -41381.5, -146369.0]",2.6046695076616193
2295,-2.5,1135,"[58109.0, 21960.0, -21312.5, -50072.5, -156080.0]",1.9972604412602784
2296,-2.5,1136,"[53868.0, 15311.0, -28786.5, -58581.5, -165549.0]",1.639674971970959
2297,-2.5,1137,"[49693.0, 8784.0, -36108.5, -66908.5, -174776.0]",1.403984205438728
2298,-2.5,1138,"[45584.0, 2379.0, -43278.5, -75053.5, -183761.0]",1.2368669578562153
2299,-2.5,1139,"[41541.0, -3904.0, -50296.5, -83016.5, -192504.0]",1.1121417169824415
2300,-2.5,1140,"[37564.0, -10065.0, -57162.5, -90797.5, -201005.0]",1.015448601096228
2301,-2.5,1141,"[33653.0, -16104.0, -63876.5, -98396.5, -209264.0]",0.9382538391131903
2302,-2.5,1142,"[29808.0, -22021.0, -70438.5, -105813.5, -217281.0]",0.8751670788549978
2303,-2.5,1143,"[26029.0, -27816.0, -76848.5, -113048.5, -225056.0]",0.8226160195805537
2304,-2.5,1144,"[22316.0, -33489.0, -83106.5, -120101.5, -232589.0]",0.7781394724478152
2305,-2.5,1145,"[18669.0, -39040.0, -89212.5, -126972.5, -239880.0]",0.739986482969381
2306,-2.5,1146,"[15088.0, -44469.0, -95166.5, -133661.5, -246929.0]",0.7068773285715981
2307,-2.5,1147,"[11573.0, -49776.0, -100968.5, -140168.5, -253736.0]",0.6778549400085542
2308,-2.5,1148,"[8124.0, -54961.0, -106618.5, -146493.5, -260301.0]",0.6521892012494421
2309,-2.5,1149,"[4741.0, -60024.0, -112116.5, -152636.5, -266624.0]",0.629313401288651
2310,-2.5,1150,"[1424.0, -64965.0, -117462.5, -158597.5, -272705.0]",0.6087809036658142
2311,-2.5,1151,"[-1827.0, -69784.0, -122656.5, -164376.5, -278544.0]",0.5902349071231725
2312,-2.5,1152,"[-5012.0, -74481.0, -127698.5, -169973.5, -284141.0]",0.5733869040958346
2313,-2.5,1153,"[-8131.0, -79056.0, -132588.5, -175388.5, -289496.0]",0.558001051616861
2314,-2.5,1154,"[-11184.0, -83509.0, -137326.5, -180621.5, -294609.0]",0.5438826440438318
2315,-2.5,1155,"[-14171.0, -87840.0, -141912.5, -185672.5, -299480.0]",0.5308694841141388
2316,-2.5,1156,"[-17092.0, -92049.0, -146346.5, -190541.5, -304109.0]",0.5188253361381505
2317,-2.5,1157,"[-19947.0, -96136.0, -150628.5, -195228.5, -308496.0]",0.5076348976423739
2318,-2.5,1158,"[-22736.0, -100101.0, -154758.5, -199733.5, -312641.0]",0.49719989366684814
2319,-2.5,1159,"[-25459.0, -103944.0, -158736.5, -204056.5, -316544.0]",0.48743601157355887
2320,-2.5,1160,"[-28116.0, -107665.0, -162562.5, -208197.5, -320205.0]",0.4782704724304684
2321,-2.5,1161,"[-30707.0, -111264.0, -166236.5, -212156.5, -323624.0]",0.4696400896695213
2322,-2.5,1162,"[-33232.0, -114741.0, -169758.5, -215933.5, -326801.0]",0.46148970441597925
2323,-2.5,1163,"[-35691.0, -118096.0, -173128.5, -219528.5, -329736.0]",0.45377091465224045
2324,-2.5,1164,"[-38084.0, -121329.0, -176346.5, -222941.5, -332429.0]",0.446441035539147
2325,-2.5,1165,"[-40411.0, -124440.0, -179412.5, -226172.5, -334880.0]",0.43946224301790754
2326,-2.5,1166,"[-42672.0, -127429.0, -182326.5, -229221.5, -337089.0]",0.43280086379359517
2327,-2.5,1167,"[-44867.0, -130296.0, -185088.5, -232088.5, -339056.0]",0.42642678302247383
2328,-2.5,1168,"[-46996.0, -133041.0, -187698.5, -234773.5, -340781.0]",0.420312947237859
2329,-2.5,1169,"[-49059.0, -135664.0, -190156.5, -237276.5, -342264.0]",0.4144349447832191
2330,-2.5,1170,"[-51056.0, -138165.0, -192462.5, -239597.5, -343505.0]",0.40877064965702237
2331,-2.5,1171,"[-52987.0, -140544.0, -194616.5, -241736.5, -344504.0]",0.4032999174866685
2332,-2.5,1172,"[-54852.0, -142801.0, -196618.5, -243693.5, -345261.0]",0.3980043245398311
2333,-2.5,1173,"[-56651.0, -144936.0, -198468.5, -245468.5, -345776.0]",0.39328760213860586
2334,-2.5,1174,"[-58384.0, -146949.0, -200166.5, -247061.5, -346049.0]",0.3887623797077938
2335,-2.5,1175,"[-60051.0, -148840.0, -201712.5, -248472.5, -346080.0]",0.3843610345060866
2336,-2.5,1176,"[-61652.0, -150609.0, -203106.5, -249701.5, -345869.0]",0.38007118141765367
2337,-2.5,1177,"[-63187.0, -152256.0, -204348.5, -250748.5, -345416.0]",0.3758812389512931
2338,-2.5,1178,"[-64656.0, -153781.0, -205438.5, -251613.5, -344721.0]",0.3717803197380931
2339,-2.5,1179,"[-66059.0, -155184.0, -206376.5, -252296.5, -343784.0]",0.3677581322653121
2340,-2.0,1115,"[176585.0, 216855.0, 205105.0, 212120.0, 155185.0]",0.11299891287466997
2341,-2.0,1116,"[171024.0, 207766.0, 194591.0, 199971.0, 140876.0]",0.11767567827719123
2342,-2.0,1117,"[165529.0, 198799.0, 184229.0, 188004.0, 126809.0]",0.1227978734493902
2343,-2.0,1118,"[160100.0, 189954.0, 174019.0, 176219.0, 112984.0]",0.12843462735897776
2344,-2.0,1119,"[154737.0, 181231.0, 163961.0, 164616.0, 99401.0]",0.13976956486453224
2345,-2.0,1120,"[149440.0, 172630.0, 154055.0, 153195.0, 86060.0]",0.15940059828342978
2346,-2.0,1121,"[144209.0, 164151.0, 144301.0, 141956.0, 72961.0]",0.18141580459511844
2347,-2.0,1122,"[139044.0, 155794.0, 134699.0, 130899.0, 60104.0]",0.20628484868018176
2348,-2.0,1123,"[133945.0, 147559.0, 125249.0, 120024.0, 47489.0]",0.23460974530966486
2349,-2.0,1124,"[128912.0, 139446.0, 115951.0, 109331.0, 35116.0]",0.2671750296923345
2350,-2.0,1125,"[123945.0, 131455.0, 106805.0, 98820.0, 22985.0]",0.3050226234995145
2351,-2.0,1126,"[119044.0, 123586.0, 97811.0, 88491.0, 11096.0]",0.34956684574617974
2352,-2.0,1127,"[114209.0, 115839.0, 88969.0, 78344.0, -551.0]",0.40790806683299313
2353,-2.0,1128,"[109440.0, 108214.0, 80279.0, 68379.0, -11956.0]",0.4815462416327083
2354,-2.0,1129,"[104737.0, 100711.0, 71741.0, 58596.0, -23119.0]",0.5730677464131053
2355,-2.0,1130,"[100100.0, 93330.0, 63355.0, 48995.0, -34040.0]",0.6899315522190329
2356,-2.0,1131,"[95529.0, 86071.0, 55121.0, 39576.0, -44719.0]",0.8444169998877269
2357,-2.0,1132,"[91024.0, 78934.0, 47039.0, 30339.0, -55156.0]",1.0582682901446563
2358,-2.0,1133,"[86585.0, 71919.0, 39109.0, 21284.0, -65351.0]",1.3739908561603689
2359,-2.0,1134,"[82212.0, 65026.0, 31331.0, 12411.0, -75304.0]",1.8873992876655485
2360,-2.0,1135,"[77905.0, 58255.0, 23705.0, 3720.0, -85015.0]",2.8693648975435915
2361,-2.0,1136,"[73664.0, 51606.0, 16231.0, -4789.0, -94484.0]",5.501761864165957
2362,-2.0,1137,"[69489.0, 45079.0, 8909.0, -13116.0, -103711.0]",35.93593984962406
2363,-2.0,1138,"[65380.0, 38674.0, 1739.0, -21261.0, -112696.0]",8.712640249964494
2364,-2.0,1139,"[61337.0, 32391.0, -5279.0, -29224.0, -121439.0]",4.043379303693703
2365,-2.0,1140,"[57360.0, 26230.0, -12145.0, -37005.0, -129940.0]",2.6962303664921463
2366,-2.0,1141,"[53449.0, 20191.0, -18859.0, -44604.0, -138199.0]",2.05580603333802
2367,-2.0,1142,"[49604.0, 14274.0, -25421.0, -52021.0, -146216.0]",1.6813743897859557
2368,-2.0,1143,"[45825.0, 8479.0, -31831.0, -59256.0, -153991.0]",1.4355981423045068
2369,-2.0,1144,"[42112.0, 2806.0, -38089.0, -66309.0, -161524.0]",1.2617997864292048
2370,-2.0,1145,"[38465.0, -2745.0, -44195.0, -73180.0, -168815.0]",1.1323272248173433
2371,-2.0,1146,"[34884.0, -8174.0, -50149.0, -79869.0, -175864.0]",1.0320820139555544
2372,-2.0,1147,"[31369.0, -13481.0, -55951.0, -86376.0, -182671.0]",0.952121389730064
2373,-2.0,1148,"[27920.0, -18666.0, -61601.0, -92701.0, -189236.0]",0.8868112144164841
2374,-2.0,1149,"[24537.0, -23729.0, -67099.0, -98844.0, -195559.0]",0.8324252690646364
2375,-2.0,1150,"[21220.0, -28670.0, -72445.0, -104805.0, -201640.0]",0.7864005798001761
2376,-2.0,1151,"[17969.0, -33489.0, -77639.0, -110584.0, -207479.0]",0.7469162642076542
2377,-2.0,1152,"[14784.0, -38186.0, -82681.0, -116181.0, -213076.0]",0.7126429916846603
2378,-2.0,1153,"[11665.0, -42761.0, -87571.0, -121596.0, -218431.0]",0.682587520220452
2379,-2.0,1154,"[8612.0, -47214.0, -92309.0, -126829.0, -223544.0]",0.6559927194754034
2380,-2.0,1155,"[5625.0, -51545.0, -96895.0, -131880.0, -228415.0]",0.6322712726839061
2381,-2.0,1156,"[2704.0, -55754.0, -101329.0, -136749.0, -233044.0]",0.6109605244080187
2382,-2.0,1157,"[-151.0, -59841.0, -105611.0, -141436.0, -237431.0]",0.5916910022590777
2383,-2.0,1158,"[-2940.0, -63806.0, -109741.0, -145941.0, -241576.0]",0.5741640130211842
2384,-2.0,1159,"[-5663.0, -67649.0, -113719.0, -150264.0, -245479.0]",0.5581354006870588
2385,-2.0,1160,"[-8320.0, -71370.0, -117545.0, -154405.0, -249140.0]",0.5434035753520423
2386,-2.0,1161,"[-10911.0, -74969.0, -121219.0, -158364.0, -252559.0]",0.5298005572617157
2387,-2.0,1162,"[-13436.0, -78446.0, -124741.0, -162141.0, -255736.0]",0.5171851851851852
2388,-2.0,1163,"[-15895.0, -81801.0, -128111.0, -165736.0, -258671.0]",0.5054379019830394
2389,-2.0,1164,"[-18288.0, -85034.0, -131329.0, -169149.0, -261364.0]",0.4944567054140032
2390,-2.0,1165,"[-20615.0, -88145.0, -134395.0, -172380.0, -263815.0]",0.4841539707072938
2391,-2.0,1166,"[-22876.0, -91134.0, -137309.0, -175429.0, -266024.0]",0.4744539328956713
2392,-2.0,1167,"[-25071.0, -94001.0, -140071.0, -178296.0, -267991.0]",0.46529067377344313
2393,-2.0,1168,"[-27200.0, -96746.0, -142681.0, -180981.0, -269716.0]",0.45660649859756547
2394,-2.0,1169,"[-29263.0, -99369.0, -145139.0, -183484.0, -271199.0]",0.44835061651113184
2395,-2.0,1170,"[-31260.0, -101870.0, -147445.0, -185805.0, -272440.0]",0.44047805960856506
2396,-2.0,1171,"[-33191.0, -104249.0, -149599.0, -187944.0, -273439.0]",0.43294879092276817
2397,-2.0,1172,"[-35056.0, -106506.0, -151601.0, -189901.0, -274196.0]",0.42612048701898947
2398,-2.0,1173,"[-36855.0, -108641.0, -153451.0, -191676.0, -274711.0]",0.4197843033237777
2399,-2.0,1174,"[-38588.0, -110654.0, -155149.0, -193269.0, -274984.0]",0.41368495710831904
2400,-2.0,1175,"[-40255.0, -112545.0, -156695.0, -194680.0, -275015.0]",0.4077978413480666
2401,-2.0,1176,"[-41856.0, -114314.0, -158089.0, -195909.0, -274804.0]",0.40210045708636744
2402,-2.0,1177,"[-43391.0, -115961.0, -159331.0, -196956.0, -274351.0]",0.39657210850770264
2403,-2.0,1178,"[-44860.0, -117486.0, -160421.0, -197821.0, -273656.0]",0.39119363822704367
2404,-2.0,1179,"[-46263.0, -118889.0, -161359.0, -198504.0, -272719.0]",0.38594719543105854
2405,-1.5,1115,"[196381.0, 253150.0, 250122.5, 265912.5, 226250.0]",0.09077810668760948
2406,-1.5,1116,"[190820.0, 244061.0, 239608.5, 253763.5, 211941.0]",0.09352197959294647
2407,-1.5,1117,"[185325.0, 235094.0, 229246.5, 241796.5, 197874.0]",0.09645398664874749
2408,-1.5,1118,"[179896.0, 226249.0, 219036.5, 230011.5, 184049.0]",0.09959528194587979
2409,-1.5,1119,"[174533.0, 217526.0, 208978.5, 218408.5, 170466.0]",0.10297036504254924
2410,-1.5,1120,"[169236.0, 208925.0, 199072.5, 206987.5, 157125.0]",0.10660777227501894
2411,-1.5,1121,"[164005.0, 200446.0, 189318.5, 195748.5, 144026.0]",0.1105409470602455
2412,-1.5,1122,"[158840.0, 192089.0, 179716.5, 184691.5, 131169.0]",0.1148093457104852
2413,-1.5,1123,"[153741.0, 183854.0, 170266.5, 173816.5, 118554.0]",0.11945985664157396
2414,-1.5,1124,"[148708.0, 175741.0, 160968.5, 163123.5, 106181.0]",0.12454864175153238
2415,-1.5,1125,"[143741.0, 167750.0, 151822.5, 152612.5, 94050.0]",0.13506146686648557
2416,-1.5,1126,"[138840.0, 159881.0, 142828.5, 142283.5, 82161.0]",0.1532680474598871
2417,-1.5,1127,"[134005.0, 152134.0, 133986.5, 132136.5, 70514.0]",0.1735493981784783
2418,-1.5,1128,"[129236.0, 144509.0, 125296.5, 122171.5, 59109.0]",0.1962889568205238
2419,-1.5,1129,"[124533.0, 137006.0, 116758.5, 112388.5, 47946.0]",0.2219712159693446
2420,-1.5,1130,"[119896.0, 129625.0, 108372.5, 102787.5, 37025.0]",0.2512173853640503
2421,-1.5,1131,"[115325.0, 122366.0, 100138.5, 93368.5, 26346.0]",0.28483730526463025
2422,-1.5,1132,"[110820.0, 115229.0, 92056.5, 84131.5, 15909.0]",0.32390696072663616
2423,-1.5,1133,"[106381.0, 108214.0, 84126.5, 75076.5, 5714.0]",0.3742400767301166
2424,-1.5,1134,"[102008.0, 101321.0, 76348.5, 66203.5, -4239.0]",0.437254787174879
2425,-1.5,1135,"[97701.0, 94550.0, 68722.5, 57512.5, -13950.0]",0.5139090288176111
2426,-1.5,1136,"[93460.0, 87901.0, 61248.5, 49003.5, -23419.0]",0.6092090054214486
2427,-1.5,1137,"[89285.0, 81374.0, 53926.5, 40676.5, -32646.0]",0.7309548784262475
2428,-1.5,1138,"[85176.0, 74969.0, 46756.5, 32531.5, -41631.0]",0.8920061475617029
2429,-1.5,1139,"[81133.0, 68686.0, 39738.5, 24568.5, -50374.0]",1.1151778298891004
2430,-1.5,1140,"[77156.0, 62525.0, 32872.5, 16787.5, -58875.0]",1.445187251851057
2431,-1.5,1141,"[73245.0, 56486.0, 26158.5, 9188.5, -67134.0]",1.9832373601241529
2432,-1.5,1142,"[69400.0, 50569.0, 19596.5, 1771.5, -75151.0]",3.017372253950986
2433,-1.5,1143,"[65621.0, 44774.0, 13186.5, -5463.5, -82926.0]",5.823272334621505
2434,-1.5,1144,"[61908.0, 39101.0, 6928.5, -12516.5, -90459.0]",42.305642885933096
2435,-1.5,1145,"[58261.0, 33550.0, 822.5, -19387.5, -97750.0]",8.760683969964086
2436,-1.5,1146,"[54680.0, 28121.0, -5131.5, -26076.5, -104799.0]",4.119576739465474
2437,-1.5,1147,"[51165.0, 22814.0, -10933.5, -32583.5, -111606.0]",2.753916494133886
2438,-1.5,1148,"[47716.0, 17629.0, -16583.5, -38908.5, -118171.0]",2.100339740394025
2439,-1.5,1149,"[44333.0, 12566.0, -22081.5, -45051.5, -124494.0]",1.7168561843120955
2440,-1.5,1150,"[41016.0, 7625.0, -27427.5, -51012.5, -130575.0]",1.46455036352526
2441,-1.5,1151,"[37765.0, 2806.0, -32621.5, -56791.5, -136414.0]",1.2858217817506585
2442,-1.5,1152,"[34580.0, -1891.0, -37663.5, -62388.5, -142011.0]",1.1524821611088292
2443,-1.5,1153,"[31461.0, -6466.0, -42553.5, -67803.5, -147366.0]",1.0491071121652744
2444,-1.5,1154,"[28408.0, -10919.0, -47291.5, -73036.5, -152479.0]",0.966546032790481
2445,-1.5,1155,"[25421.0, -15250.0, -51877.5, -78087.5, -157350.0]",0.8990264988597986
2446,-1.5,1156,"[22500.0, -19459.0, -56311.5, -82956.5, -161979.0]",0.8427268398355497
2447,-1.5,1157,"[19645.0, -23546.0, -60593.5, -87643.5, -166366.0]",0.7950160751513324
2448,-1.5,1158,"[16856.0, -27511.0, -64723.5, -92148.5, -170511.0]",0.7540235121495217
2449,-1.5,1159,"[14133.0, -31354.0, -68701.5, -96471.5, -174414.0]",0.7183824353714041
2450,-1.5,1160,"[11476.0, -35075.0, -72527.5, -100612.5, -178075.0]",0.6870709205099063
2451,-1.5,1161,"[8885.0, -38674.0, -76201.5, -104571.5, -181494.0]",0.6593093843736609
2452,-1.5,1162,"[6360.0, -42151.0, -79723.5, -108348.5, -184671.0]",0.6344926003710828
2453,-1.5,1163,"[3901.0, -45506.0, -83093.5, -111943.5, -187606.0]",0.6121433689728649
2454,-1.5,1164,"[1508.0, -48739.0, -86311.5, -115356.5, -190299.0]",0.5918801998187606
2455,-1.5,1165,"[-819.0, -51850.0, -89377.5, -118587.5, -192750.0]",0.5733942971079703
2456,-1.5,1166,"[-3080.0, -54839.0, -92291.5, -121636.5, -194959.0]",0.5564328650445797
2457,-1.5,1167,"[-5275.0, -57706.0, -95053.5, -124503.5, -196926.0]",0.5407867952547012
2458,-1.5,1168,"[-7404.0, -60451.0, -97663.5, -127188.5, -198651.0]",0.5262814485568568
2459,-1.5,1169,"[-9467.0, -63074.0, -100121.5, -129691.5, -200134.0]",0.5127696581808918
2460,-1.5,1170,"[-11464.0, -65575.0, -102427.5, -132012.5, -201375.0]",0.5001263517492307
2461,-1.5,1171,"[-13395.0, -67954.0, -104581.5, -134151.5, -202374.0]",0.4885900439462844
2462,-1.5,1172,"[-15260.0, -70211.0, -106583.5, -136108.5, -203131.0]",0.4782534717124605
2463,-1.5,1173,"[-17059.0, -72346.0, -108433.5, -137883.5, -203646.0]",0.46848237196125836
2464,-1.5,1174,"[-18792.0, -74359.0, -110131.5, -139476.5, -203919.0]",0.4592107236801189
2465,-1.5,1175,"[-20459.0, -76250.0, -111677.5, -140887.5, -203950.0]",0.4503803161106532
2466,-1.5,1176,"[-22060.0, -78019.0, -113071.5, -142116.5, -203739.0]",0.4419394425104561
2467,-1.5,1177,"[-23595.0, -79666.0, -114313.5, -143163.5, -203286.0]",0.43384182233380136
2468,-1.5,1178,"[-25064.0, -81191.0, -115403.5, -144028.5, -202591.0]",0.42604570298339894
2469,-1.5,1179,"[-26467.0, -82594.0, -116341.5, -144711.5, -201654.0]",0.41851310321668933
2470,-1.0,1115,"[216177.0, 289445.0, 295140.0, 319705.0, 297315.0]",0.09504902728346101
2471,-1.0,1116,"[210616.0, 280356.0, 284626.0, 307556.0, 283006.0]",0.09166715465245652
2472,-1.0,1117,"[205121.0, 271389.0, 274264.0, 295589.0, 268939.0]",0.08810052748342198
2473,-1.0,1118,"[199692.0, 262544.0, 264054.0, 283804.0, 255114.0]",0.08433332701026233
2474,-1.0,1119,"[194329.0, 253821.0, 253996.0, 272201.0, 241531.0]",0.0830530694691408
2475,-1.0,1120,"[189032.0, 245220.0, 244090.0, 260780.0, 228190.0]",0.08515769562893213
2476,-1.0,1121,"[183801.0, 236741.0, 234336.0, 249541.0, 215091.0]",0.08738108636814321
2477,-1.0,1122,"[178636.0, 228384.0, 224734.0, 238484.0, 202234.0]",0.08973437068753311
2478,-1.0,1123,"[173537.0, 220149.0, 215284.0, 227609.0, 189619.0]",0.09223015441464512
2479,-1.0,1124,"[168504.0, 212036.0, 205986.0, 216916.0, 177246.0]",0.09488277617346189
2480,-1.0,1125,"[163537.0, 204045.0, 196840.0, 206405.0, 165115.0]",0.0977086186964577
2481,-1.0,1126,"[158636.0, 196176.0, 187846.0, 196076.0, 153226.0]",0.100726489977129
2482,-1.0,1127,"[153801.0, 188429.0, 179004.0, 185929.0, 141579.0]",0.10395809327216046
2483,-1.0,1128,"[149032.0, 180804.0, 170314.0, 175964.0, 130174.0]",0.10742861111662332
2484,-1.0,1129,"[144329.0, 173301.0, 161776.0, 166181.0, 119011.0]",0.111167437006113
2485,-1.0,1130,"[139692.0, 165920.0, 153390.0, 156580.0, 108090.0]",0.11520910025536432
2486,-1.0,1131,"[135121.0, 158661.0, 145156.0, 147161.0, 97411.0]",0.11959444631387983
2487,-1.0,1132,"[130616.0, 151524.0, 137074.0, 137924.0, 86974.0]",0.12994137665499172
2488,-1.0,1133,"[126177.0, 144509.0, 129144.0, 128869.0, 76779.0]",0.1463855003815167
2489,-1.0,1134,"[121804.0, 137616.0, 121366.0, 119996.0, 66826.0]",0.16453467886287715
2490,-1.0,1135,"[117497.0, 130845.0, 113740.0, 111305.0, 57115.0]",0.18467564684016274
2491,-1.0,1136,"[113256.0, 124196.0, 106266.0, 102796.0, 47646.0]",0.20716367168528413
2492,-1.0,1137,"[109081.0, 117669.0, 98944.0, 94469.0, 38419.0]",0.23244436109572558
2493,-1.0,1138,"[104972.0, 111264.0, 91774.0, 86324.0, 29434.0]",0.26108436691774733
2494,-1.0,1139,"[100929.0, 104981.0, 84756.0, 78361.0, 20691.0]",0.2938155281511246
2495,-1.0,1140,"[96952.0, 98820.0, 77890.0, 70580.0, 12190.0]",0.3355635857610989
2496,-1.0,1141,"[93041.0, 92781.0, 71176.0, 62981.0, 3931.0]",0.38684819857367786
2497,-1.0,1142,"[89196.0, 86864.0, 64614.0, 55564.0, -4086.0]",0.4475944029135518
2498,-1.0,1143,"[85417.0, 81069.0, 58204.0, 48329.0, -11861.0]",0.5207207897135069
2499,-1.0,1144,"[81704.0, 75396.0, 51946.0, 41276.0, -19394.0]",0.6104863853668677
2500,-1.0,1145,"[78057.0, 69845.0, 45840.0, 34405.0, -26685.0]",0.7233602366699426
2501,-1.0,1146,"[74476.0, 64416.0, 39886.0, 27716.0, -33734.0]",0.869668904839083
2502,-1.0,1147,"[70961.0, 59109.0, 34084.0, 21209.0, -40541.0]",1.0669760119318887
2503,-1.0,1148,"[67512.0, 53924.0, 28434.0, 14884.0, -47106.0]",1.3477696178430574
2504,-1.0,1149,"[64129.0, 48861.0, 22936.0, 8741.0, -53429.0]",1.779591836734694
2505,-1.0,1150,"[60812.0, 43920.0, 17590.0, 2780.0, -59510.0]",2.529784120014636
2506,-1.0,1151,"[57561.0, 39101.0, 12396.0, -2999.0, -65349.0]",4.15779906656841
2507,-1.0,1152,"[54376.0, 34404.0, 7354.0, -8596.0, -70946.0]",10.387994214079074
2508,-1.0,1153,"[51257.0, 29829.0, 2464.0, -14011.0, -76301.0]",25.911623779946762
2509,-1.0,1154,"[48204.0, 25376.0, -2274.0, -19244.0, -81414.0]",6.058680839465795
2510,-1.0,1155,"[45217.0, 21045.0, -6860.0, -24295.0, -86285.0]",3.521388096447692
2511,-1.0,1156,"[42296.0, 16836.0, -11294.0, -29164.0, -90914.0]",2.5244186046511627
2512,-1.0,1157,"[39441.0, 12749.0, -15576.0, -33851.0, -95301.0]",1.991328967559273
2513,-1.0,1158,"[36652.0, 8784.0, -19706.0, -38356.0, -99446.0]",1.6591691055749878
2514,-1.0,1159,"[33929.0, 4941.0, -23684.0, -42679.0, -103349.0]",1.4321272985738525
2515,-1.0,1160,"[31272.0, 1220.0, -27510.0, -46820.0, -107010.0]",1.266940771794045
2516,-1.0,1161,"[28681.0, -2379.0, -31184.0, -50779.0, -110429.0]",1.141212595580709
2517,-1.0,1162,"[26156.0, -5856.0, -34706.0, -54556.0, -113606.0]",1.0421848297620613
2518,-1.0,1163,"[23697.0, -9211.0, -38076.0, -58151.0, -116541.0]",0.9620560615688767
2519,-1.0,1164,"[21304.0, -12444.0, -41294.0, -61564.0, -119234.0]",0.8957867487056351
2520,-1.0,1165,"[18977.0, -15555.0, -44360.0, -64795.0, -121685.0]",0.8399757275149724
2521,-1.0,1166,"[16716.0, -18544.0, -47274.0, -67844.0, -123894.0]",0.7922438133200466
2522,-1.0,1167,"[14521.0, -21411.0, -50036.0, -70711.0, -125861.0]",0.7508761410346432
2523,-1.0,1168,"[12392.0, -24156.0, -52646.0, -73396.0, -127586.0]",0.7146048109965635
2524,-1.0,1169,"[10329.0, -26779.0, -55104.0, -75899.0, -129069.0]",0.6824715574167698
2525,-1.0,1170,"[8332.0, -29280.0, -57410.0, -78220.0, -130310.0]",0.6539639162321185
2526,-1.0,1171,"[6401.0, -31659.0, -59564.0, -80359.0, -131309.0]",0.6296198859995278
2527,-1.0,1172,"[4536.0, -33916.0, -61566.0, -82316.0, -132066.0]",0.607551223602159
2528,-1.0,1173,"[2737.0, -36051.0, -63416.0, -84091.0, -132581.0]",0.5874040369876389
2529,-1.0,1174,"[1004.0, -38064.0, -65114.0, -85684.0, -132854.0]",0.5688892214822021
2530,-1.0,1175,"[-663.0, -39955.0, -66660.0, -87095.0, -132885.0]",0.5517677184362185
2531,-1.0,1176,"[-2264.0, -41724.0, -68054.0, -88324.0, -132674.0]",0.5358395387941388
2532,-1.0,1177,"[-3799.0, -43371.0, -69296.0, -89371.0, -132221.0]",0.5209354607789195
2533,-1.0,1178,"[-5268.0, -44896.0, -70386.0, -90236.0, -131526.0]",0.5069106546074926
2534,-1.0,1179,"[-6671.0, -46299.0, -71324.0, -90919.0, -130589.0]",0.4936397128992892
2535,-0.5,1115,"[235973.0, 325740.0, 340157.5, 373497.5, 368380.0]",0.11654608857318764
2536,-0.5,1116,"[230412.0, 316651.0, 329643.5, 361348.5, 354071.0]",0.1127893144135577
2537,-0.5,1117,"[224917.0, 307684.0, 319281.5, 349381.5, 340004.0]",0.10887944212168166
2538,-0.5,1118,"[219488.0, 298839.0, 309071.5, 337596.5, 326179.0]",0.10561718484898479
2539,-0.5,1119,"[214125.0, 290116.0, 299013.5, 325993.5, 312596.0]",0.10298451150055073
2540,-0.5,1120,"[208828.0, 281515.0, 289107.5, 314572.5, 299255.0]",0.10023498540851147
2541,-0.5,1121,"[203597.0, 273036.0, 279353.5, 303333.5, 286156.0]",0.09736063668173936
2542,-0.5,1122,"[198432.0, 264679.0, 269751.5, 292276.5, 273299.0]",0.09435275307715885
2543,-0.5,1123,"[193333.0, 256444.0, 260301.5, 281401.5, 260684.0]",0.09120179145862686
2544,-0.5,1124,"[188300.0, 248331.0, 251003.5, 270708.5, 248311.0]",0.08789727626975094
2545,-0.5,1125,"[183333.0, 240340.0, 241857.5, 260197.5, 236180.0]",0.08442768274252348
2546,-0.5,1126,"[178432.0, 232471.0, 232863.5, 249868.5, 224291.0]",0.0807803020951297
2547,-0.5,1127,"[173597.0, 224724.0, 224021.5, 239721.5, 212644.0]",0.08121685146104803
2548,-0.5,1128,"[168828.0, 217099.0, 215331.5, 229756.5, 201239.0]",0.08299236428243437
2549,-0.5,1129,"[164125.0, 209596.0, 206793.5, 219973.5, 190076.0]",0.0848498431196773
2550,-0.5,1130,"[159488.0, 202215.0, 198407.5, 210372.5, 179155.0]",0.08679560000758182
2551,-0.5,1131,"[154917.0, 194956.0, 190173.5, 200953.5, 168476.0]",0.08883664879557017
2552,-0.5,1132,"[150412.0, 187819.0, 182091.5, 191716.5, 158039.0]",0.09098080861715845
2553,-0.5,1133,"[145973.0, 180804.0, 174161.5, 182661.5, 147844.0]",0.09323682653311591
